,arrival,parking_entry,kiosk,department_entrance,department_exit,parking_exit,departure,visit_time,parking_entry_wait,kiosk_wait,department_entrance_wait,department_exit_wait,parking_exit_wait,departure_wait,parking_entry_wait_wgt,kiosk_wait_wgt,department_entrance_wait_wgt,department_exit_wait_wgt,parking_exit_wait_wgt,departure_wait_wgt,Rating,Date
146,8:35:28,8:43:28,8:50:28,9:16:28,10:10:28,10:17:28,10:20:28,105,8,7,26,54,7,3,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-24
147,0:32:01,0:37:01,0:51:01,1:21:01,2:23:01,2:26:01,2:33:01,121,5,14,30,62,3,7,0.088,0.265,0.324,0.206,0.088,0.029,9.0,2021-06-23
148,22:13:43,22:19:43,22:27:43,22:50:43,23:24:43,23:39:43,23:43:43,90,6,8,23,34,15,4,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-27
149,12:54:38,12:59:38,13:02:38,13:09:38,13:56:38,14:07:38,14:11:38,77,5,3,7,47,11,4,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-20
150,2:13:22,2:19:22,2:33:22,3:06:22,3:45:22,3:55:22,4:03:22,110,6,14,33,39,10,8,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-20
151,5:28:52,5:33:52,5:38:52,6:09:52,6:48:52,6:56:52,7:02:52,94,5,5,31,39,8,6,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-23
152,23:37:47,23:42:47,23:58:47,0:20:47,0:47:47,0:55:47,1:00:47,83,5,16,22,27,8,5,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-22
153,11:47:45,11:54:45,12:04:45,12:29:45,13:06:45,13:21:45,13:22:45,95,7,10,25,37,15,1,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-18
154,10:37:39,10:41:39,10:51:39,11:09:39,11:51:39,12:06:39,12:10:39,93,4,10,18,42,15,4,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-18
155,16:57:48,17:06:48,17:15:48,17:35:48,18:35:48,18:49:48,18:51:48,114,9,9,20,60,14,2,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-19
156,3:06:28,3:13:28,3:22:28,3:42:28,4:42:28,4:50:28,4:58:28,112,7,9,20,60,8,8,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-20
157,23:35:52,23:39:52,23:49:52,23:56:52,0:57:52,1:06:52,1:13:52,98,4,10,7,61,9,7,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-18
158,1:04:50,1:06:50,1:21:50,1:41:50,2:31:50,2:35:50,2:40:50,96,2,15,20,50,4,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-19
159,21:33:13,21:39:13,21:45:13,21:54:13,22:31:13,22:41:13,22:47:13,74,6,6,9,37,10,6,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-21
160,23:34:49,23:40:49,23:54:49,0:10:49,1:06:49,1:20:49,1:25:49,111,6,14,16,56,14,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-26
161,12:45:48,12:49:48,13:01:48,13:33:48,14:14:48,14:25:48,14:30:48,105,4,12,32,41,11,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-22
162,17:21:54,17:24:54,17:40:54,17:56:54,18:49:54,18:58:54,19:02:54,101,3,16,16,53,9,4,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-24
163,13:47:38,13:53:38,13:59:38,14:15:38,14:48:38,14:58:38,15:05:38,78,6,6,16,33,10,7,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-24
164,0:33:58,0:36:58,0:45:58,0:52:58,1:40:58,1:50:58,1:55:58,82,3,9,7,48,10,5,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-26
165,8:31:38,8:32:38,8:41:38,9:01:38,9:43:38,9:55:38,9:59:38,88,1,9,20,42,12,4,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-23
166,19:20:48,19:27:48,19:41:48,19:57:48,20:35:48,20:51:48,20:59:48,99,7,14,16,38,16,8,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-20
167,13:04:55,13:09:55,13:16:55,13:34:55,14:07:55,14:14:55,14:23:55,79,5,7,18,33,7,9,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-27
168,2:56:39,3:02:39,3:08:39,3:39:39,4:41:39,4:55:39,4:59:39,123,6,6,31,62,14,4,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-19
169,0:45:31,0:46:31,0:58:31,1:31:31,2:18:31,2:21:31,2:26:31,101,1,12,33,47,3,5,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-19
170,0:16:16,0:17:16,0:27:16,0:39:16,1:40:16,1:45:16,1:47:16,91,1,10,12,61,5,2,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-19
171,4:34:10,4:40:10,4:53:10,5:19:10,6:05:10,6:14:10,6:19:10,105,6,13,26,46,9,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-21
172,21:04:04,21:05:04,21:12:04,21:34:04,22:15:04,22:22:04,22:25:04,81,1,7,22,41,7,3,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-25
173,11:00:22,11:07:22,11:17:22,11:33:22,12:07:22,12:21:22,12:26:22,86,7,10,16,34,14,5,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-19
174,17:10:51,17:14:51,17:29:51,17:54:51,18:19:51,18:28:51,18:32:51,82,4,15,25,25,9,4,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-19
175,15:44:03,15:48:03,16:04:03,16:38:03,17:26:03,17:43:03,17:44:03,120,4,16,34,48,17,1,0.088,0.265,0.324,0.206,0.088,0.029,9.0,2021-06-23
176,19:59:53,20:02:53,20:16:53,20:43:53,21:17:53,21:32:53,21:37:53,98,3,14,27,34,15,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-19
177,11:49:43,11:51:43,12:05:43,12:35:43,13:19:43,13:30:43,13:34:43,105,2,14,30,44,11,4,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-24
178,13:49:47,13:55:47,14:02:47,14:25:47,14:59:47,15:03:47,15:06:47,77,6,7,23,34,4,3,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-27
179,21:42:43,21:44:43,21:49:43,22:01:43,22:59:43,23:02:43,23:10:43,88,2,5,12,58,3,8,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-21
180,16:53:47,16:57:47,17:09:47,17:14:47,18:12:47,18:20:47,18:29:47,96,4,12,5,58,8,9,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-18
181,7:10:55,7:17:55,7:24:55,7:29:55,8:02:55,8:11:55,8:15:55,65,7,7,5,33,9,4,0.088,0.265,0.324,0.206,0.088,0.029,3.0,2021-06-18
182,18:38:03,18:43:03,18:54:03,19:00:03,19:58:03,20:03:03,20:10:03,92,5,11,6,58,5,7,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-18
183,18:55:10,19:01:10,19:11:10,19:37:10,20:15:10,20:31:10,20:39:10,104,6,10,26,38,16,8,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-18
184,16:40:25,16:45:25,17:02:25,17:21:25,18:06:25,18:21:25,18:25:25,105,5,17,19,45,15,4,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-22
185,23:50:58,23:57:58,0:07:58,0:21:58,1:24:58,1:36:58,1:44:58,114,7,10,14,63,12,8,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-23
186,5:01:51,5:03:51,5:17:51,5:27:51,6:25:51,6:31:51,6:33:51,92,2,14,10,58,6,2,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-19
187,12:25:37,12:29:37,12:37:37,12:49:37,13:43:37,13:51:37,14:00:37,95,4,8,12,54,8,9,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-22
188,9:13:43,9:22:43,9:26:43,9:36:43,10:22:43,10:28:43,10:34:43,81,9,4,10,46,6,6,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-26
189,17:09:12,17:14:12,17:24:12,17:37:12,18:25:12,18:33:12,18:37:12,88,5,10,13,48,8,4,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-24
190,6:56:05,7:03:05,7:15:05,7:22:05,7:51:05,7:57:05,7:58:05,62,7,12,7,29,6,1,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-27
191,17:16:11,17:20:11,17:37:11,17:55:11,18:51:11,19:01:11,19:06:11,110,4,17,18,56,10,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-19
192,22:20:06,22:28:06,22:32:06,22:55:06,23:30:06,23:41:06,23:49:06,89,8,4,23,35,11,8,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-18
193,21:36:14,21:39:14,21:56:14,22:26:14,23:25:14,23:35:14,23:43:14,127,3,17,30,59,10,8,0.088,0.265,0.324,0.206,0.088,0.029,9.0,2021-06-26
194,5:08:00,5:09:00,5:15:00,5:26:00,6:00:00,6:08:00,6:09:00,61,1,6,11,34,8,1,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-21
195,2:33:44,2:36:44,2:42:44,3:16:44,4:03:44,4:11:44,4:15:44,102,3,6,34,47,8,4,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-21
196,21:08:00,21:16:00,21:24:00,21:40:00,22:13:00,22:21:00,22:28:00,80,8,8,16,33,8,7,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-27
197,18:24:43,18:31:43,18:47:43,19:04:43,19:41:43,19:50:43,19:54:43,90,7,16,17,37,9,4,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-24
198,9:54:42,9:57:42,10:07:42,10:32:42,11:19:42,11:26:42,11:35:42,101,3,10,25,47,7,9,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-27
199,9:20:32,9:23:32,9:36:32,10:01:32,11:03:32,11:16:32,11:24:32,124,3,13,25,62,13,8,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-21
200,19:04:12,19:09:12,19:12:12,19:35:12,20:17:12,20:27:12,20:30:12,86,5,3,23,42,10,3,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-26
201,16:04:22,16:09:22,16:15:22,16:25:22,17:00:22,17:11:22,17:15:22,71,5,6,10,35,11,4,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-26
202,8:03:52,8:06:52,8:10:52,8:33:52,9:27:52,9:38:52,9:45:52,102,3,4,23,54,11,7,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-18
203,18:20:44,18:22:44,18:38:44,19:07:44,19:46:44,19:53:44,20:00:44,100,2,16,29,39,7,7,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-21
204,8:56:31,9:03:31,9:12:31,9:27:31,10:30:31,10:42:31,10:44:31,108,7,9,15,63,12,2,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-19
205,16:50:55,16:56:55,17:07:55,17:41:55,18:39:55,18:45:55,18:50:55,120,6,11,34,58,6,5,0.088,0.265,0.324,0.206,0.088,0.029,9.0,2021-06-18
206,4:06:20,4:08:20,4:21:20,4:42:20,5:24:20,5:30:20,5:35:20,89,2,13,21,42,6,5,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-20
207,0:51:47,0:52:47,1:04:47,1:20:47,2:03:47,2:15:47,2:17:47,86,1,12,16,43,12,2,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-23
208,23:20:36,23:24:36,23:32:36,23:44:36,0:27:36,0:32:36,0:36:36,76,4,8,12,43,5,4,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-27
209,7:28:41,7:36:41,7:46:41,8:05:41,8:33:41,8:38:41,8:43:41,75,8,10,19,28,5,5,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-24
210,2:30:01,2:37:01,2:45:01,2:52:01,3:24:01,3:37:01,3:44:01,74,7,8,7,32,13,7,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-22
211,1:19:21,1:22:21,1:36:21,1:59:21,2:43:21,2:49:21,2:58:21,99,3,14,23,44,6,9,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-22
212,13:38:08,13:42:08,13:54:08,14:04:08,14:50:08,15:01:08,15:09:08,91,4,12,10,46,11,8,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-19
213,3:23:15,3:31:15,3:35:15,3:45:15,4:16:15,4:23:15,4:24:15,61,8,4,10,31,7,1,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-21
214,13:06:10,13:09:10,13:19:10,13:37:10,14:10:10,14:15:10,14:17:10,71,3,10,18,33,5,2,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-24
215,6:22:37,6:31:37,6:46:37,7:09:37,7:55:37,8:07:37,8:12:37,110,9,15,23,46,12,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-26
216,5:21:59,5:26:59,5:38:59,5:48:59,6:51:59,6:59:59,7:07:59,106,5,12,10,63,8,8,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-27
217,17:31:22,17:36:22,17:48:22,18:10:22,18:42:22,18:54:22,19:00:22,89,5,12,22,32,12,6,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-26
218,15:25:39,15:29:39,15:45:39,16:16:39,17:05:39,17:16:39,17:24:39,119,4,16,31,49,11,8,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-24
219,20:13:18,20:18:18,20:26:18,20:32:18,21:13:18,21:20:18,21:21:18,68,5,8,6,41,7,1,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-20
220,22:31:15,22:36:15,22:43:15,23:15:15,0:16:15,0:30:15,0:37:15,126,5,7,32,61,14,7,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-25
221,20:57:30,21:04:30,21:09:30,21:41:30,22:35:30,22:40:30,22:42:30,105,7,5,32,54,5,2,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-23
222,10:39:24,10:47:24,10:56:24,11:20:24,11:46:24,11:51:24,11:53:24,74,8,9,24,26,5,2,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-25
223,0:30:41,0:38:41,0:53:41,1:19:41,2:07:41,2:13:41,2:18:41,108,8,15,26,48,6,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-18
224,15:36:28,15:38:28,15:48:28,16:08:28,16:46:28,16:55:28,17:04:28,88,2,10,20,38,9,9,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-25
225,6:42:36,6:48:36,7:03:36,7:23:36,8:26:36,8:40:36,8:45:36,123,6,15,20,63,14,5,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-26
226,8:52:06,8:54:06,9:07:06,9:30:06,10:05:06,10:19:06,10:24:06,92,2,13,23,35,14,5,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-25
227,9:40:29,9:46:29,10:00:29,10:27:29,11:05:29,11:13:29,11:20:29,100,6,14,27,38,8,7,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-22
228,15:22:15,15:30:15,15:38:15,16:13:15,16:53:15,16:59:15,17:01:15,99,8,8,35,40,6,2,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-18
229,6:35:15,6:37:15,6:48:15,7:13:15,7:59:15,8:08:15,8:15:15,100,2,11,25,46,9,7,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-23
230,14:35:58,14:37:58,14:49:58,15:19:58,15:51:58,16:02:58,16:07:58,92,2,12,30,32,11,5,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-24
231,9:32:49,9:34:49,9:41:49,9:59:49,10:49:49,11:02:49,11:10:49,98,2,7,18,50,13,8,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-27
232,4:26:09,4:32:09,4:42:09,5:02:09,5:29:09,5:37:09,5:44:09,78,6,10,20,27,8,7,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-23
233,0:42:06,0:45:06,0:56:06,1:21:06,2:17:06,2:21:06,2:27:06,105,3,11,25,56,4,6,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-24
234,3:18:05,3:20:05,3:32:05,3:44:05,4:30:05,4:37:05,4:44:05,86,2,12,12,46,7,7,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-21
235,8:42:36,8:49:36,9:00:36,9:26:36,10:24:36,10:33:36,10:37:36,115,7,11,26,58,9,4,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-27
236,0:12:19,0:16:19,0:21:19,0:53:19,1:53:19,2:00:19,2:06:19,114,4,5,32,60,7,6,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-20
237,17:33:06,17:41:06,17:48:06,18:07:06,18:47:06,19:00:06,19:06:06,93,8,7,19,40,13,6,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-24
238,23:34:08,23:36:08,23:49:08,0:15:08,1:14:08,1:21:08,1:26:08,112,2,13,26,59,7,5,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-23
239,13:22:51,13:28:51,13:39:51,13:54:51,14:26:51,14:37:51,14:42:51,80,6,11,15,32,11,5,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-21
240,4:43:10,4:47:10,4:50:10,5:08:10,6:05:10,6:11:10,6:15:10,92,4,3,18,57,6,4,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-19
241,6:04:26,6:05:26,6:13:26,6:31:26,6:59:26,7:13:26,7:17:26,73,1,8,18,28,14,4,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-23
242,2:07:18,2:11:18,2:26:18,2:50:18,3:48:18,4:03:18,4:05:18,118,4,15,24,58,15,2,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-26
243,23:15:49,23:20:49,23:36:49,23:47:49,0:38:49,0:53:49,1:01:49,106,5,16,11,51,15,8,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-18
244,8:06:58,8:14:58,8:19:58,8:45:58,9:49:58,10:03:58,10:10:58,124,8,5,26,64,14,7,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-20
245,22:41:43,22:44:43,22:55:43,23:25:43,0:00:43,0:04:43,0:05:43,84,3,11,30,35,4,1,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-20
246,13:44:51,13:46:51,13:57:51,14:24:51,15:28:51,15:45:51,15:52:51,128,2,11,27,64,17,7,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-22
247,16:12:52,16:19:52,16:27:52,16:51:52,17:25:52,17:37:52,17:40:52,88,7,8,24,34,12,3,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-21
248,9:34:37,9:40:37,9:46:37,9:57:37,10:58:37,11:06:37,11:11:37,97,6,6,11,61,8,5,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-22
249,6:26:37,6:33:37,6:41:37,7:03:37,7:57:37,8:03:37,8:08:37,102,7,8,22,54,6,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-19
250,15:06:06,15:14:06,15:29:06,15:56:06,16:41:06,16:56:06,16:57:06,111,8,15,27,45,15,1,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-22
251,16:08:20,16:13:20,16:30:20,16:46:20,17:39:20,17:52:20,17:55:20,107,5,17,16,53,13,3,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-23
252,15:14:38,15:20:38,15:30:38,16:04:38,17:06:38,17:15:38,17:18:38,124,6,10,34,62,9,3,0.088,0.265,0.324,0.206,0.088,0.029,9.0,2021-06-18
253,5:47:29,5:52:29,6:08:29,6:29:29,7:12:29,7:19:29,7:25:29,98,5,16,21,43,7,6,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-25
254,1:32:23,1:36:23,1:50:23,2:15:23,2:41:23,2:53:23,2:59:23,87,4,14,25,26,12,6,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-21
255,15:59:52,16:01:52,16:13:52,16:43:52,17:30:52,17:40:52,17:46:52,107,2,12,30,47,10,6,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-25
256,2:54:11,2:59:11,3:06:11,3:41:11,4:39:11,4:51:11,4:56:11,122,5,7,35,58,12,5,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-22
257,9:08:23,9:12:23,9:19:23,9:36:23,10:08:23,10:23:23,10:30:23,82,4,7,17,32,15,7,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-19
258,14:46:16,14:49:16,15:04:16,15:25:16,15:51:16,16:07:16,16:15:16,89,3,15,21,26,16,8,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-19
259,2:45:43,2:49:43,2:59:43,3:21:43,3:59:43,4:12:43,4:21:43,96,4,10,22,38,13,9,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-18
260,16:54:39,16:57:39,17:09:39,17:43:39,18:43:39,18:56:39,19:02:39,128,3,12,34,60,13,6,0.088,0.265,0.324,0.206,0.088,0.029,9.0,2021-06-25
261,15:11:25,15:14:25,15:29:25,15:41:25,16:22:25,16:35:25,16:38:25,87,3,15,12,41,13,3,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-18
262,7:50:24,7:58:24,8:03:24,8:13:24,9:17:24,9:31:24,9:40:24,110,8,5,10,64,14,9,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-23
263,17:22:36,17:27:36,17:38:36,17:45:36,18:29:36,18:45:36,18:49:36,87,5,11,7,44,16,4,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-18
264,17:20:01,17:23:01,17:37:01,17:57:01,18:26:01,18:34:01,18:36:01,76,3,14,20,29,8,2,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-26
265,10:43:57,10:51:57,10:56:57,11:22:57,11:55:57,12:09:57,12:11:57,88,8,5,26,33,14,2,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-25
266,13:48:06,13:52:06,14:01:06,14:12:06,15:00:06,15:17:06,15:20:06,92,4,9,11,48,17,3,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-26
267,10:48:13,10:55:13,11:08:13,11:19:13,12:01:13,12:10:13,12:17:13,89,7,13,11,42,9,7,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-27
268,2:09:36,2:17:36,2:31:36,2:48:36,3:39:36,3:56:36,4:04:36,115,8,14,17,51,17,8,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-24
269,12:26:26,12:30:26,12:46:26,12:57:26,14:00:26,14:08:26,14:12:26,106,4,16,11,63,8,4,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-21
270,10:33:53,10:38:53,10:48:53,11:00:53,12:04:53,12:16:53,12:20:53,107,5,10,12,64,12,4,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-22
271,20:24:56,20:26:56,20:30:56,20:42:56,21:09:56,21:23:56,21:30:56,66,2,4,12,27,14,7,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-22
272,14:07:01,14:12:01,14:19:01,14:51:01,15:47:01,16:01:01,16:09:01,122,5,7,32,56,14,8,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-27
273,15:50:18,15:53:18,16:03:18,16:36:18,17:25:18,17:36:18,17:45:18,115,3,10,33,49,11,9,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-22
274,3:22:37,3:28:37,3:35:37,3:57:37,4:43:37,4:56:37,5:02:37,100,6,7,22,46,13,6,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-18
275,6:06:19,6:09:19,6:22:19,6:33:19,7:15:19,7:23:19,7:27:19,81,3,13,11,42,8,4,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-23
276,1:10:40,1:15:40,1:21:40,1:31:40,2:02:40,2:16:40,2:18:40,68,5,6,10,31,14,2,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-19
277,19:25:46,19:28:46,19:33:46,20:05:46,20:57:46,21:14:46,21:16:46,111,3,5,32,52,17,2,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-18
278,22:41:57,22:42:57,22:56:57,23:10:57,23:44:57,23:53:57,0:01:57,80,1,14,14,34,9,8,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-21
279,17:44:51,17:52:51,18:08:51,18:40:51,19:09:51,19:24:51,19:28:51,104,8,16,32,29,15,4,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-25
280,8:43:14,8:47:14,8:59:14,9:22:14,10:14:14,10:26:14,10:32:14,109,4,12,23,52,12,6,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-18
281,23:31:48,23:39:48,23:48:48,0:01:48,1:00:48,1:03:48,1:10:48,99,8,9,13,59,3,7,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-22
282,9:45:23,9:50:23,9:57:23,10:25:23,11:05:23,11:11:23,11:18:23,93,5,7,28,40,6,7,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-19
283,6:02:12,6:10:12,6:18:12,6:51:12,7:32:12,7:45:12,7:53:12,111,8,8,33,41,13,8,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-24
284,2:52:42,2:54:42,2:58:42,3:20:42,4:15:42,4:21:42,4:28:42,96,2,4,22,55,6,7,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-19
285,23:16:01,23:21:01,23:29:01,23:50:01,0:37:01,0:44:01,0:50:01,94,5,8,21,47,7,6,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-25
286,4:08:00,4:15:00,4:27:00,4:50:00,5:51:00,5:58:00,6:06:00,118,7,12,23,61,7,8,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-27
287,2:05:33,2:09:33,2:17:33,2:51:33,3:42:33,3:50:33,3:56:33,111,4,8,34,51,8,6,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-25
288,14:23:06,14:29:06,14:45:06,15:08:06,15:48:06,15:55:06,16:02:06,99,6,16,23,40,7,7,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-22
289,21:35:52,21:42:52,21:51:52,22:13:52,23:17:52,23:34:52,23:43:52,128,7,9,22,64,17,9,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-24
290,5:17:02,5:21:02,5:27:02,5:50:02,6:38:02,6:53:02,7:02:02,105,4,6,23,48,15,9,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-18
291,22:24:09,22:32:09,22:43:09,22:57:09,23:47:09,0:00:09,0:03:09,99,8,11,14,50,13,3,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-21
292,18:58:38,19:05:38,19:09:38,19:38:38,20:21:38,20:28:38,20:32:38,94,7,4,29,43,7,4,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-20
293,17:57:07,18:03:07,18:09:07,18:32:07,19:26:07,19:37:07,19:43:07,106,6,6,23,54,11,6,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-25
